subj_id	scriptVersion	participant_date	experimeter_name	cb_num	participant_age	participant_sex	testing_room	cbRun	cbRunTrial	cbTrialType	cbWhichFirst	cbChangeOrNot	cbChangeLoc	cbStim1a	cbStim2a	cbStim3a	cbStim4a	cbStim1b	cbStim2b	cbStim3b	cbStim4b	raw_start_time	raw_probe_time	sdResponse	sdRT
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	7.000000	3.000000	2.000000	0.000000	4.000000	scene25.jpg	scene35.jpg	face30.jpg	face40.jpg	scene25.jpg	scene35.jpg	face30.jpg	face40.jpg	2710152.813082	2710166.203046	NR	99999.000000
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	8.000000	3.000000	2.000000	1.000000	2.000000	scene38.jpg	scene7.jpg	face1.jpg	face19.jpg	scene38.jpg	scene24.jpg	face1.jpg	face19.jpg	2710169.513139	2710182.901845	different	1.299016
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	9.000000	3.000000	1.000000	1.000000	1.000000	face39.jpg	face31.jpg	scene36.jpg	scene39.jpg	face16.jpg	face31.jpg	scene36.jpg	scene39.jpg	2710186.413195	2710199.800643	same	1.021458
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	10.000000	4.000000	2.000000	1.000000	4.000000	aScramble.jpg	aScramble.jpg	face27.jpg	face40.jpg	aScramble.jpg	aScramble.jpg	face27.jpg	face17.jpg	2710204.613249	2710217.999329	same	0.997476
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	11.000000	1.000000	0.000000	1.000000	3.000000	face21.jpg	face25.jpg	face28.jpg	face38.jpg	face21.jpg	face25.jpg	face22.jpg	face38.jpg	2710220.813300	2710234.198167	same	1.312513
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	12.000000	2.000000	0.000000	1.000000	2.000000	scene8.jpg	scene39.jpg	scene4.jpg	scene37.jpg	scene8.jpg	scene20.jpg	scene4.jpg	scene37.jpg	2710239.013344	2710252.413524	different	1.203007
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	13.000000	2.000000	0.000000	0.000000	1.000000	scene5.jpg	scene20.jpg	scene7.jpg	scene10.jpg	scene5.jpg	scene20.jpg	scene7.jpg	scene10.jpg	2710255.713400	2710269.112325	same	0.753498
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	14.000000	1.000000	0.000000	0.000000	2.000000	face26.jpg	face15.jpg	face38.jpg	face24.jpg	face26.jpg	face15.jpg	face38.jpg	face24.jpg	2710272.413459	2710285.794463	same	1.035801
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	15.000000	3.000000	1.000000	0.000000	1.000000	face22.jpg	face26.jpg	scene32.jpg	scene19.jpg	face22.jpg	face26.jpg	scene32.jpg	scene19.jpg	2710290.613517	2710303.993233	same	1.418119
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	16.000000	2.000000	0.000000	0.000000	3.000000	scene4.jpg	scene16.jpg	scene1.jpg	scene29.jpg	scene4.jpg	scene16.jpg	scene1.jpg	scene29.jpg	2710307.813576	2710321.225255	same	1.173804
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	17.000000	4.000000	2.000000	0.000000	3.000000	aScramble.jpg	aScramble.jpg	face6.jpg	face24.jpg	aScramble.jpg	aScramble.jpg	face6.jpg	face24.jpg	2710324.013632	2710337.407484	same	1.070275
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	18.000000	3.000000	2.000000	0.000000	1.000000	scene2.jpg	scene9.jpg	face12.jpg	face1.jpg	scene2.jpg	scene9.jpg	face12.jpg	face1.jpg	2710340.713693	2710354.106233	same	1.252153
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	19.000000	3.000000	2.000000	1.000000	3.000000	scene1.jpg	scene6.jpg	face7.jpg	face35.jpg	scene1.jpg	scene6.jpg	face24.jpg	face35.jpg	2710360.913745	2710374.304780	same	1.154891
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	20.000000	5.000000	1.000000	0.000000	2.000000	scene27.jpg	scene21.jpg	aScramble.jpg	aScramble.jpg	scene27.jpg	scene21.jpg	aScramble.jpg	aScramble.jpg	2710378.113791	2710391.520209	different	0.984410
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	21.000000	5.000000	1.000000	1.000000	1.000000	scene7.jpg	scene38.jpg	aScramble.jpg	aScramble.jpg	scene19.jpg	scene38.jpg	aScramble.jpg	aScramble.jpg	2710395.313849	2710408.718978	different	0.895138
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	22.000000	5.000000	2.000000	0.000000	3.000000	aScramble.jpg	aScramble.jpg	scene3.jpg	scene34.jpg	aScramble.jpg	aScramble.jpg	scene3.jpg	scene34.jpg	2710412.513906	2710425.901076	same	0.843554
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	23.000000	1.000000	0.000000	0.000000	1.000000	face34.jpg	face28.jpg	face9.jpg	face4.jpg	face34.jpg	face28.jpg	face9.jpg	face4.jpg	2710429.713968	2710443.099847	same	1.231811
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	6.000000	24.000000	4.000000	1.000000	0.000000	2.000000	face17.jpg	face14.jpg	aScramble.jpg	aScramble.jpg	face17.jpg	face14.jpg	aScramble.jpg	aScramble.jpg	2710446.914026	2710460.298610	same	0.924346
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	1.000000	2.000000	0.000000	1.000000	2.000000	scene24.jpg	scene16.jpg	scene25.jpg	scene3.jpg	scene24.jpg	scene6.jpg	scene25.jpg	scene3.jpg	2710521.278421	2710534.660019	same	1.369085
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	2.000000	4.000000	2.000000	1.000000	4.000000	aScramble.jpg	aScramble.jpg	face27.jpg	face8.jpg	aScramble.jpg	aScramble.jpg	face27.jpg	face5.jpg	2710537.978475	2710551.358752	different	0.821670
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	3.000000	2.000000	0.000000	1.000000	1.000000	scene34.jpg	scene8.jpg	scene30.jpg	scene21.jpg	scene38.jpg	scene8.jpg	scene30.jpg	scene21.jpg	2710554.178530	2710567.574245	different	0.972666
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	4.000000	3.000000	1.000000	1.000000	4.000000	face30.jpg	face33.jpg	scene34.jpg	scene28.jpg	face30.jpg	face33.jpg	scene34.jpg	scene10.jpg	2710570.378577	2710583.773176	different	1.418129
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	5.000000	1.000000	0.000000	0.000000	2.000000	face18.jpg	face1.jpg	face40.jpg	face28.jpg	face18.jpg	face1.jpg	face40.jpg	face28.jpg	2710587.078631	2710600.471891	different	1.442417
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	6.000000	3.000000	1.000000	0.000000	1.000000	face10.jpg	face36.jpg	scene10.jpg	scene11.jpg	face10.jpg	face36.jpg	scene10.jpg	scene11.jpg	2710605.278689	2710618.670582	same	0.797983
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	7.000000	3.000000	1.000000	1.000000	1.000000	face30.jpg	face29.jpg	scene2.jpg	scene16.jpg	face11.jpg	face29.jpg	scene2.jpg	scene16.jpg	2710622.478734	2710635.869347	same	1.336829
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	8.000000	3.000000	2.000000	1.000000	2.000000	scene21.jpg	scene35.jpg	face15.jpg	face21.jpg	scene21.jpg	scene27.jpg	face15.jpg	face21.jpg	2710640.678794	2710654.068158	different	1.422042
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	9.000000	5.000000	2.000000	1.000000	4.000000	aScramble.jpg	aScramble.jpg	scene13.jpg	scene26.jpg	aScramble.jpg	aScramble.jpg	scene13.jpg	scene6.jpg	2710657.578852	2710670.983497	different	0.862028
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	10.000000	3.000000	2.000000	1.000000	3.000000	scene11.jpg	scene31.jpg	face3.jpg	face34.jpg	scene11.jpg	scene31.jpg	face32.jpg	face34.jpg	2710673.778910	2710687.165667	same	1.431480
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	11.000000	4.000000	1.000000	0.000000	2.000000	face10.jpg	face12.jpg	aScramble.jpg	aScramble.jpg	face10.jpg	face12.jpg	aScramble.jpg	aScramble.jpg	2710690.978974	2710704.364437	same	0.934360
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	12.000000	5.000000	1.000000	0.000000	2.000000	scene11.jpg	scene33.jpg	aScramble.jpg	aScramble.jpg	scene11.jpg	scene33.jpg	aScramble.jpg	aScramble.jpg	2710710.179026	2710723.563057	different	1.076252
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	13.000000	5.000000	1.000000	1.000000	1.000000	scene21.jpg	scene15.jpg	aScramble.jpg	aScramble.jpg	scene8.jpg	scene15.jpg	aScramble.jpg	aScramble.jpg	2710727.379068	2710740.778489	different	1.199297
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	14.000000	1.000000	0.000000	1.000000	3.000000	face38.jpg	face24.jpg	face13.jpg	face29.jpg	face38.jpg	face24.jpg	face27.jpg	face29.jpg	2710744.579112	2710757.960591	same	1.379694
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	15.000000	5.000000	2.000000	0.000000	3.000000	aScramble.jpg	aScramble.jpg	scene19.jpg	scene33.jpg	aScramble.jpg	aScramble.jpg	scene19.jpg	scene33.jpg	2710762.779172	2710776.175950	different	1.000991
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	16.000000	3.000000	2.000000	0.000000	1.000000	scene6.jpg	scene4.jpg	face5.jpg	face26.jpg	scene6.jpg	scene4.jpg	face5.jpg	face26.jpg	2710779.979231	2710793.358129	same	1.313233
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	17.000000	4.000000	1.000000	1.000000	1.000000	face21.jpg	face32.jpg	aScramble.jpg	aScramble.jpg	face30.jpg	face32.jpg	aScramble.jpg	aScramble.jpg	2710800.179286	2710813.573268	same	1.390740
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	18.000000	1.000000	0.000000	0.000000	1.000000	face7.jpg	face5.jpg	face21.jpg	face18.jpg	face7.jpg	face5.jpg	face21.jpg	face18.jpg	2710820.379326	2710833.771817	same	0.831013
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	19.000000	1.000000	0.000000	1.000000	2.000000	face32.jpg	face23.jpg	face6.jpg	face5.jpg	face32.jpg	face21.jpg	face6.jpg	face5.jpg	2710837.579367	2710850.970586	different	0.963799
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	20.000000	3.000000	1.000000	0.000000	3.000000	face28.jpg	face6.jpg	scene2.jpg	scene5.jpg	face28.jpg	face6.jpg	scene2.jpg	scene5.jpg	2710856.779428	2710870.169206	same	1.204102
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	21.000000	3.000000	2.000000	0.000000	4.000000	scene29.jpg	scene21.jpg	face1.jpg	face29.jpg	scene29.jpg	scene21.jpg	face1.jpg	face29.jpg	2710874.979483	2710888.367904	different	1.260818
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	22.000000	4.000000	2.000000	0.000000	3.000000	aScramble.jpg	aScramble.jpg	face11.jpg	face2.jpg	aScramble.jpg	aScramble.jpg	face11.jpg	face2.jpg	2710891.679536	2710905.066780	same	0.686954
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	23.000000	2.000000	0.000000	0.000000	1.000000	scene15.jpg	scene13.jpg	scene27.jpg	scene10.jpg	scene15.jpg	scene13.jpg	scene27.jpg	scene10.jpg	2710908.379594	2710921.782167	same	1.225398
JS	BCWM_fMRI_v10	17-Aug-2016	JasonTesting	1.000000	30	M	BIC	7.000000	24.000000	2.000000	0.000000	0.000000	3.000000	scene10.jpg	scene26.jpg	scene15.jpg	scene32.jpg	scene10.jpg	scene26.jpg	scene15.jpg	scene32.jpg	2710925.079651	2710938.480971	same	0.916362
